X.ASV.ID	AMF_family  	
ASV_9557	Paraglomeraceae	
ASV_9767	Paraglomeraceae	
ASV_9950	Paraglomeraceae	
ASV_11025	Paraglomeraceae	
ASV_11979	Paraglomeraceae	
ASV_12682	Paraglomeraceae	
ASV_12724	Paraglomeraceae	
ASV_13380	Paraglomeraceae	
ASV_13509	Paraglomeraceae	
ASV_13676	Paraglomeraceae	
ASV_13767	Paraglomeraceae	
ASV_14174	Paraglomeraceae	
ASV_14799	Paraglomeraceae	
ASV_14800	Paraglomeraceae	
ASV_14809	Paraglomeraceae	
ASV_15192	Paraglomeraceae	
ASV_16927	Paraglomeraceae	
ASV_17131	Paraglomeraceae	
ASV_17233	Paraglomeraceae	
ASV_17873	Paraglomeraceae	
ASV_17874	Paraglomeraceae	
ASV_17927	Paraglomeraceae	
ASV_17933	Paraglomeraceae	
ASV_17983	Paraglomeraceae	
ASV_18199	Paraglomeraceae	
ASV_19844	Paraglomeraceae	
ASV_19847	Paraglomeraceae	
ASV_20411	Paraglomeraceae	
ASV_20418	Paraglomeraceae	
ASV_21392	Paraglomeraceae	
ASV_21428	Paraglomeraceae	
ASV_21509	Paraglomeraceae	
ASV_21575	Paraglomeraceae	
ASV_22230	Paraglomeraceae	
ASV_22484	Paraglomeraceae	
ASV_22906	Paraglomeraceae	
ASV_22907	Paraglomeraceae	
ASV_22922	Paraglomeraceae	
ASV_22947	Paraglomeraceae	
ASV_22988	Paraglomeraceae	
ASV_24435	Paraglomeraceae	
ASV_24527	Paraglomeraceae	
ASV_24568	Paraglomeraceae	
ASV_24658	Paraglomeraceae	
ASV_26300	Paraglomeraceae	
ASV_27319	Paraglomeraceae	
ASV_27321	Paraglomeraceae	
ASV_28586	Paraglomeraceae	
ASV_28591	Paraglomeraceae	
ASV_28888	Paraglomeraceae	
ASV_29570	Paraglomeraceae	
ASV_30733	Paraglomeraceae	
ASV_30912	Paraglomeraceae	
ASV_30927	Paraglomeraceae	
ASV_30938	Paraglomeraceae	
ASV_30942	Paraglomeraceae	
ASV_30944	Paraglomeraceae	
ASV_30984	Paraglomeraceae	
ASV_31002	Paraglomeraceae	
ASV_32347	Paraglomeraceae	
ASV_32511	Paraglomeraceae	
ASV_32815	Paraglomeraceae	
ASV_33110	Paraglomeraceae	
ASV_34059	Paraglomeraceae	
ASV_34068	Paraglomeraceae	
ASV_34236	Paraglomeraceae	
ASV_34238	Paraglomeraceae	
ASV_34310	Paraglomeraceae	
ASV_34311	Paraglomeraceae	
ASV_34325	Paraglomeraceae	
ASV_34408	Paraglomeraceae	
ASV_35247	Paraglomeraceae	
ASV_36125	Paraglomeraceae	
ASV_36126	Paraglomeraceae	
ASV_36244	Paraglomeraceae	
ASV_38284	Paraglomeraceae	
ASV_38287	Paraglomeraceae	
ASV_38288	Paraglomeraceae	
ASV_38501	Paraglomeraceae	
ASV_38853	Paraglomeraceae	
ASV_39707	Paraglomeraceae	
ASV_40673	Paraglomeraceae	
ASV_40747	Paraglomeraceae	
ASV_40784	Paraglomeraceae	
ASV_40903	Paraglomeraceae	
ASV_40908	Paraglomeraceae	
ASV_41041	Paraglomeraceae	
ASV_43017	Paraglomeraceae	
ASV_43463	Paraglomeraceae	
ASV_43465	Paraglomeraceae	
ASV_43467	Paraglomeraceae	
ASV_44689	Paraglomeraceae	
ASV_44837	Paraglomeraceae	
ASV_44838	Paraglomeraceae	
ASV_45451	Paraglomeraceae	
ASV_46643	Paraglomeraceae	
ASV_46651	Paraglomeraceae	
ASV_46653	Paraglomeraceae	
ASV_46654	Paraglomeraceae	
ASV_47234	Paraglomeraceae	
ASV_49824	Paraglomeraceae	
ASV_50357	Paraglomeraceae	
ASV_50434	Paraglomeraceae	
ASV_50513	Paraglomeraceae	
ASV_50521	Paraglomeraceae	
ASV_54257	Paraglomeraceae	
ASV_54373	Paraglomeraceae	
ASV_54376	Paraglomeraceae	
ASV_54381	Paraglomeraceae	
ASV_54384	Paraglomeraceae	
ASV_54388	Paraglomeraceae	
ASV_54391	Paraglomeraceae	
ASV_54392	Paraglomeraceae	
ASV_54395	Paraglomeraceae	
ASV_54418	Paraglomeraceae	
ASV_54919	Paraglomeraceae	
ASV_55026	Paraglomeraceae	
ASV_55705	Paraglomeraceae	
ASV_56155	Paraglomeraceae	
ASV_58758	Paraglomeraceae	
ASV_58908	Paraglomeraceae	
ASV_59247	Paraglomeraceae	
ASV_59249	Paraglomeraceae	
ASV_59255	Paraglomeraceae	
ASV_59257	Paraglomeraceae	
ASV_59264	Paraglomeraceae	
ASV_59273	Paraglomeraceae	
ASV_59491	Paraglomeraceae	
ASV_59843	Paraglomeraceae	
ASV_61520	Paraglomeraceae	
ASV_61772	Paraglomeraceae	
ASV_62228	Paraglomeraceae	
ASV_33117	Pervestustaceae	
ASV_122	Unknown	
ASV_312	Unknown	
ASV_514	Unknown	
ASV_558	Unknown	
ASV_571	Unknown	
ASV_658	Unknown	
ASV_861	Unknown	
ASV_881	Unknown	
ASV_1035	Unknown	
ASV_1136	Unknown	
ASV_1141	Unknown	
ASV_1300	Unknown	
ASV_1569	Unknown	
ASV_1769	Unknown	
ASV_1786	Unknown	
ASV_1813	Unknown	
ASV_2053	Unknown	
ASV_2094	Unknown	
ASV_2124	Unknown	
ASV_2157	Unknown	
ASV_2174	Unknown	
ASV_2220	Unknown	
ASV_2240	Unknown	
ASV_2314	Unknown	
ASV_2373	Unknown	
ASV_2480	Unknown	
ASV_2494	Unknown	
ASV_2795	Unknown	
ASV_2857	Unknown	
ASV_2909	Unknown	
ASV_2931	Unknown	
ASV_2960	Unknown	
ASV_3018	Unknown	
ASV_3169	Unknown	
ASV_3179	Unknown	
ASV_3309	Unknown	
ASV_3311	Unknown	
ASV_3444	Unknown	
ASV_3620	Unknown	
ASV_3656	Unknown	
ASV_3734	Unknown	
ASV_3755	Unknown	
ASV_3757	Unknown	
ASV_3788	Unknown	
ASV_3811	Unknown	
ASV_4173	Unknown	
ASV_4356	Unknown	
ASV_4551	Unknown	
ASV_4558	Unknown	
ASV_4586	Unknown	
ASV_4590	Unknown	
ASV_4653	Unknown	
ASV_5005	Unknown	
ASV_5149	Unknown	
ASV_5500	Unknown	
ASV_5665	Unknown	
ASV_5811	Unknown	
ASV_6245	Unknown	
ASV_6317	Unknown	
ASV_6320	Unknown	
ASV_6379	Unknown	
ASV_6630	Unknown	
ASV_6675	Unknown	
ASV_6680	Unknown	
ASV_6941	Unknown	
ASV_7293	Unknown	
ASV_7408	Unknown	
ASV_7424	Unknown	
ASV_7428	Unknown	
ASV_7640	Unknown	
ASV_7692	Unknown	
ASV_7966	Unknown	
ASV_8199	Unknown	
ASV_8298	Unknown	
ASV_8369	Unknown	
ASV_8423	Unknown	
ASV_8527	Unknown	
ASV_8645	Unknown	
ASV_8738	Unknown	
ASV_8855	Unknown	
ASV_8862	Unknown	
ASV_8882	Unknown	
ASV_9201	Unknown	
ASV_9202	Unknown	
ASV_9335	Unknown	
ASV_9456	Unknown	
ASV_9584	Unknown	
ASV_9895	Unknown	
ASV_10108	Unknown	
ASV_10139	Unknown	
ASV_10244	Unknown	
ASV_10377	Unknown	
ASV_10502	Unknown	
ASV_10523	Unknown	
ASV_10537	Unknown	
ASV_10628	Unknown	
ASV_10644	Unknown	
ASV_10789	Unknown	
ASV_10796	Unknown	
ASV_11042	Unknown	
ASV_11076	Unknown	
ASV_11206	Unknown	
ASV_11455	Unknown	
ASV_11598	Unknown	
ASV_11663	Unknown	
ASV_11809	Unknown	
ASV_11962	Unknown	
ASV_12202	Unknown	
ASV_12717	Unknown	
ASV_12718	Unknown	
ASV_12787	Unknown	
ASV_12867	Unknown	
ASV_12886	Unknown	
ASV_13079	Unknown	
ASV_13092	Unknown	
ASV_13174	Unknown	
ASV_13347	Unknown	
ASV_13555	Unknown	
ASV_13604	Unknown	
ASV_13616	Unknown	
ASV_13738	Unknown	
ASV_13843	Unknown	
ASV_14331	Unknown	
ASV_14555	Unknown	
ASV_14557	Unknown	
ASV_14651	Unknown	
ASV_14872	Unknown	
ASV_15108	Unknown	
ASV_15438	Unknown	
ASV_15603	Unknown	
ASV_15639	Unknown	
ASV_15953	Unknown	
ASV_16041	Unknown	
ASV_16084	Unknown	
ASV_16270	Unknown	
ASV_16271	Unknown	
ASV_16335	Unknown	
ASV_16473	Unknown	
ASV_17413	Unknown	
ASV_17461	Unknown	
ASV_17689	Unknown	
ASV_18228	Unknown	
ASV_18414	Unknown	
ASV_18448	Unknown	
ASV_18754	Unknown	
ASV_18834	Unknown	
ASV_18846	Unknown	
ASV_19207	Unknown	
ASV_19435	Unknown	
ASV_19790	Unknown	
ASV_19838	Unknown	
ASV_20622	Unknown	
ASV_20663	Unknown	
ASV_20807	Unknown	
ASV_20812	Unknown	
ASV_21255	Unknown	
ASV_21367	Unknown	
ASV_21443	Unknown	
ASV_21518	Unknown	
ASV_22124	Unknown	
ASV_22229	Unknown	
ASV_22242	Unknown	
ASV_22920	Unknown	
ASV_23039	Unknown	
ASV_23061	Unknown	
ASV_23180	Unknown	
ASV_23302	Unknown	
ASV_23553	Unknown	
ASV_23756	Unknown	
ASV_23824	Unknown	
ASV_24115	Unknown	
ASV_24278	Unknown	
ASV_24288	Unknown	
ASV_24306	Unknown	
ASV_24438	Unknown	
ASV_24456	Unknown	
ASV_24589	Unknown	
ASV_24734	Unknown	
ASV_25219	Unknown	
ASV_25276	Unknown	
ASV_25387	Unknown	
ASV_25408	Unknown	
ASV_25660	Unknown	
ASV_25723	Unknown	
ASV_26094	Unknown	
ASV_26206	Unknown	
ASV_26322	Unknown	
ASV_26381	Unknown	
ASV_26459	Unknown	
ASV_27076	Unknown	
ASV_27924	Unknown	
ASV_28301	Unknown	
ASV_28592	Unknown	
ASV_29446	Unknown	
ASV_29460	Unknown	
ASV_29502	Unknown	
ASV_29506	Unknown	
ASV_29567	Unknown	
ASV_29582	Unknown	
ASV_29597	Unknown	
ASV_29761	Unknown	
ASV_29792	Unknown	
ASV_29811	Unknown	
ASV_29821	Unknown	
ASV_29961	Unknown	
ASV_30636	Unknown	
ASV_30814	Unknown	
ASV_30961	Unknown	
ASV_31000	Unknown	
ASV_31184	Unknown	
ASV_31256	Unknown	
ASV_32148	Unknown	
ASV_32226	Unknown	
ASV_32257	Unknown	
ASV_32361	Unknown	
ASV_32507	Unknown	
ASV_32524	Unknown	
ASV_32649	Unknown	
ASV_33054	Unknown	
ASV_33085	Unknown	
ASV_33311	Unknown	
ASV_33933	Unknown	
ASV_34256	Unknown	
ASV_34390	Unknown	
ASV_34550	Unknown	
ASV_34746	Unknown	
ASV_34970	Unknown	
ASV_35115	Unknown	
ASV_35643	Unknown	
ASV_36241	Unknown	
ASV_36496	Unknown	
ASV_36558	Unknown	
ASV_36559	Unknown	
ASV_36561	Unknown	
ASV_36694	Unknown	
ASV_36712	Unknown	
ASV_36779	Unknown	
ASV_36892	Unknown	
ASV_37759	Unknown	
ASV_37976	Unknown	
ASV_38043	Unknown	
ASV_38135	Unknown	
ASV_38206	Unknown	
ASV_38348	Unknown	
ASV_38391	Unknown	
ASV_38477	Unknown	
ASV_38495	Unknown	
ASV_38502	Unknown	
ASV_38632	Unknown	
ASV_38824	Unknown	
ASV_38879	Unknown	
ASV_38986	Unknown	
ASV_39116	Unknown	
ASV_39160	Unknown	
ASV_39179	Unknown	
ASV_39942	Unknown	
ASV_40327	Unknown	
ASV_40463	Unknown	
ASV_40480	Unknown	
ASV_40659	Unknown	
ASV_40806	Unknown	
ASV_40815	Unknown	
ASV_41126	Unknown	
ASV_41127	Unknown	
ASV_41130	Unknown	
ASV_41207	Unknown	
ASV_41209	Unknown	
ASV_41685	Unknown	
ASV_41722	Unknown	
ASV_41737	Unknown	
ASV_42495	Unknown	
ASV_42875	Unknown	
ASV_42971	Unknown	
ASV_42998	Unknown	
ASV_43103	Unknown	
ASV_43140	Unknown	
ASV_43215	Unknown	
ASV_43474	Unknown	
ASV_43507	Unknown	
ASV_44264	Unknown	
ASV_44630	Unknown	
ASV_44741	Unknown	
ASV_45541	Unknown	
ASV_46180	Unknown	
ASV_46393	Unknown	
ASV_46658	Unknown	
ASV_46703	Unknown	
ASV_46933	Unknown	
ASV_47187	Unknown	
ASV_47237	Unknown	
ASV_47302	Unknown	
ASV_47314	Unknown	
ASV_47319	Unknown	
ASV_47452	Unknown	
ASV_47913	Unknown	
ASV_47945	Unknown	
ASV_48033	Unknown	
ASV_48224	Unknown	
ASV_48561	Unknown	
ASV_48750	Unknown	
ASV_48894	Unknown	
ASV_49440	Unknown	
ASV_49656	Unknown	
ASV_49659	Unknown	
ASV_50022	Unknown	
ASV_50054	Unknown	
ASV_50176	Unknown	
ASV_50177	Unknown	
ASV_50678	Unknown	
ASV_50859	Unknown	
ASV_51121	Unknown	
ASV_51146	Unknown	
ASV_51268	Unknown	
ASV_51337	Unknown	
ASV_51364	Unknown	
ASV_51365	Unknown	
ASV_51859	Unknown	
ASV_52214	Unknown	
ASV_52723	Unknown	
ASV_52724	Unknown	
ASV_52728	Unknown	
ASV_52855	Unknown	
ASV_53732	Unknown	
ASV_53895	Unknown	
ASV_54072	Unknown	
ASV_54214	Unknown	
ASV_54375	Unknown	
ASV_54396	Unknown	
ASV_54449	Unknown	
ASV_55195	Unknown	
ASV_55242	Unknown	
ASV_55251	Unknown	
ASV_55297	Unknown	
ASV_55589	Unknown	
ASV_56133	Unknown	
ASV_56233	Unknown	
ASV_56342	Unknown	
ASV_56646	Unknown	
ASV_56790	Unknown	
ASV_56968	Unknown	
ASV_57426	Unknown	
ASV_58076	Unknown	
ASV_58530	Unknown	
ASV_58739	Unknown	
ASV_58743	Unknown	
ASV_58754	Unknown	
ASV_58992	Unknown	
ASV_59339	Unknown	
ASV_59340	Unknown	
ASV_59341	Unknown	
ASV_59888	Unknown	
ASV_59994	Unknown	
ASV_60329	Unknown	
ASV_60333	Unknown	
ASV_60377	Unknown	
ASV_60378	Unknown	
ASV_60381	Unknown	
ASV_60387	Unknown	
ASV_60448	Unknown	
ASV_60688	Unknown	
ASV_60698	Unknown	
ASV_60740	Unknown	
ASV_60755	Unknown	
ASV_60777	Unknown	
ASV_60843	Unknown	
ASV_61043	Unknown	
ASV_61072	Unknown	
ASV_61143	Unknown	
ASV_61161	Unknown	
